,Date/Time (LST),Temp (degC),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Wind Spd (km/h)
10758,2019-03-25 06:00,-9.4,41.0,,101.09,7.0
10759,2019-03-25 07:00,-8.0,36.0,,101.16,5.0
10760,2019-03-25 08:00,-7.3,35.0,,101.16,12.0
10761,2019-03-25 09:00,-6.5,38.0,,101.16,17.0
10762,2019-03-25 10:00,-5.4,39.0,,101.11,21.0
10763,2019-03-25 11:00,-4.5,37.0,,101.04,23.0
10764,2019-03-25 12:00,-3.9,37.0,,100.99,27.0
10765,2019-03-25 13:00,-3.1,40.0,,100.92,20.0
10766,2019-03-25 14:00,-2.3,37.0,,100.81,21.0
10767,2019-03-25 15:00,-1.9,40.0,,100.73,21.0
10768,2019-03-25 16:00,-1.5,35.0,,100.69,27.0
10769,2019-03-25 17:00,-1.4,34.0,,100.68,22.0
10770,2019-03-25 18:00,-2.0,37.0,,100.71,15.0
10771,2019-03-25 19:00,-3.3,44.0,,100.76,10.0
10772,2019-03-25 20:00,-3.5,43.0,,100.81,12.0
10773,2019-03-25 21:00,-3.9,42.0,,100.86,11.0
10774,2019-03-25 22:00,-4.8,46.0,,100.92,10.0
10775,2019-03-25 23:00,-5.3,58.0,,100.98,9.0
10776,2019-03-26 00:00,-6.5,66.0,,101.07,6.0
10777,2019-03-26 01:00,-7.7,60.0,,101.18,7.0
10778,2019-03-26 02:00,-5.3,37.0,,101.28,10.0
10779,2019-03-26 03:00,-6.2,39.0,,101.35,13.0
10780,2019-03-26 04:00,-6.6,39.0,,101.43,10.0
10781,2019-03-26 05:00,-8.1,44.0,,101.5,7.0
10782,2019-03-26 06:00,-9.9,51.0,,101.61,4.0
10783,2019-03-26 07:00,-8.4,47.0,,101.76,16.0
10784,2019-03-26 08:00,-7.7,43.0,,101.82,10.0
10785,2019-03-26 09:00,-6.7,39.0,,101.83,13.0
10786,2019-03-26 10:00,-5.4,44.0,,101.81,11.0
10787,2019-03-26 11:00,-4.6,43.0,,101.78,21.0
10788,2019-03-26 12:00,-3.9,44.0,,101.74,21.0
10789,2019-03-26 13:00,-2.9,46.0,,101.72,19.0
10790,2019-03-26 14:00,-1.9,42.0,,101.66,26.0
10791,2019-03-26 15:00,-1.1,41.0,,101.64,22.0
10792,2019-03-26 16:00,-0.5,41.0,,101.64,20.0
10793,2019-03-26 17:00,-1.1,45.0,,101.68,17.0
10794,2019-03-26 18:00,-2.0,46.0,,101.72,16.0
10795,2019-03-26 19:00,-2.7,49.0,,101.76,13.0
10796,2019-03-26 20:00,-3.5,50.0,,101.82,8.0
10797,2019-03-26 21:00,-3.9,50.0,,101.86,10.0
10798,2019-03-26 22:00,-4.2,50.0,,101.86,7.0
10799,2019-03-26 23:00,-4.8,51.0,,101.86,9.0
10800,2019-03-27 00:00,-5.2,50.0,,101.88,7.0
10801,2019-03-27 01:00,-5.7,51.0,,101.91,8.0
10802,2019-03-27 02:00,-6.1,53.0,,101.95,9.0
10803,2019-03-27 03:00,-6.3,54.0,,101.99,8.0
10804,2019-03-27 04:00,-6.9,61.0,,102.03,7.0
10805,2019-03-27 05:00,-6.9,65.0,,102.09,10.0
10806,2019-03-27 06:00,-8.2,69.0,,102.13,5.0
10807,2019-03-27 07:00,-6.7,68.0,,102.15,7.0
10808,2019-03-27 08:00,-4.9,66.0,,102.19,13.0
10809,2019-03-27 09:00,-3.1,62.0,,102.21,11.0
10810,2019-03-27 10:00,-1.2,57.0,,102.19,10.0
10811,2019-03-27 11:00,0.2,51.0,,102.14,11.0
10812,2019-03-27 12:00,1.2,49.0,,102.1,12.0
10813,2019-03-27 13:00,2.8,42.0,,102.0,14.0
10814,2019-03-27 14:00,3.7,37.0,,101.88,14.0
10815,2019-03-27 15:00,4.2,37.0,,101.82,15.0
10816,2019-03-27 16:00,4.8,35.0,,101.74,15.0
10817,2019-03-27 17:00,4.7,37.0,,101.7,11.0
10818,2019-03-27 18:00,3.4,41.0,,101.7,7.0
10819,2019-03-27 19:00,0.7,48.0,,101.65,9.0
10820,2019-03-27 20:00,-1.2,59.0,,101.65,9.0
10821,2019-03-27 21:00,0.3,47.0,,101.58,9.0
10822,2019-03-27 22:00,-1.4,55.0,,101.47,8.0
10823,2019-03-27 23:00,-0.8,52.0,,101.4,6.0
10824,2019-03-28 00:00,-2.9,70.0,,101.36,0.0
10825,2019-03-28 01:00,-3.5,70.0,,101.31,3.0
10826,2019-03-28 02:00,-1.7,57.0,,101.23,6.0
10827,2019-03-28 03:00,-4.3,77.0,,101.18,4.0
10828,2019-03-28 04:00,-5.1,80.0,,101.13,4.0
10829,2019-03-28 05:00,-4.8,77.0,,101.09,0.0
10830,2019-03-28 06:00,-5.5,80.0,,101.07,3.0
10831,2019-03-28 07:00,-4.1,75.0,,101.04,3.0
10832,2019-03-28 08:00,0.1,58.0,,100.93,8.0
10833,2019-03-28 09:00,1.4,57.0,,100.88,6.0
10834,2019-03-28 10:00,3.0,53.0,,100.8,11.0
10835,2019-03-28 11:00,4.3,52.0,,100.74,7.0
10836,2019-03-28 12:00,4.4,54.0,,100.65,10.0
10837,2019-03-28 13:00,5.0,54.0,,100.52,10.0
10838,2019-03-28 14:00,7.2,46.0,,100.47,15.0
10839,2019-03-28 15:00,6.7,56.0,,100.42,20.0
10840,2019-03-28 16:00,5.7,62.0,,100.46,10.0
10841,2019-03-28 17:00,4.0,83.0,,100.44,10.0
10842,2019-03-28 18:00,4.3,84.0,,100.41,11.0
10843,2019-03-28 19:00,3.8,90.0,,100.46,10.0
10844,2019-03-28 20:00,5.2,81.0,,100.48,17.0
10845,2019-03-28 21:00,4.9,86.0,,100.47,18.0
10846,2019-03-28 22:00,4.2,89.0,,100.47,8.0
10847,2019-03-28 23:00,4.2,89.0,,100.42,9.0
10848,2019-03-29 00:00,3.5,91.0,,100.43,3.0
10849,2019-03-29 01:00,3.8,87.0,,100.42,7.0
10850,2019-03-29 02:00,3.6,87.0,,100.4,8.0
10851,2019-03-29 03:00,3.4,89.0,,100.38,5.0
10852,2019-03-29 04:00,3.7,89.0,,100.42,15.0
10853,2019-03-29 05:00,3.2,90.0,,100.48,8.0
10854,2019-03-29 06:00,3.1,96.0,,100.5,9.0
10855,2019-03-29 07:00,2.5,98.0,,100.53,5.0
10856,2019-03-29 08:00,3.5,92.0,,100.55,9.0
10857,2019-03-29 09:00,4.2,84.0,,100.56,14.0
10858,2019-03-29 10:00,5.4,78.0,,100.55,7.0
10859,2019-03-29 11:00,5.9,75.0,,100.58,16.0
10860,2019-03-29 12:00,6.0,68.0,,100.58,11.0
10861,2019-03-29 13:00,6.1,62.0,,100.62,18.0
10862,2019-03-29 14:00,6.4,52.0,,100.64,15.0
10863,2019-03-29 15:00,6.8,46.0,,100.68,16.0
10864,2019-03-29 16:00,6.0,45.0,,100.78,9.0
10865,2019-03-29 17:00,4.6,49.0,,100.84,14.0
10866,2019-03-29 18:00,3.8,46.0,,100.93,7.0
10867,2019-03-29 19:00,2.7,47.0,,101.0,10.0
10868,2019-03-29 20:00,2.2,46.0,,101.09,7.0
10869,2019-03-29 21:00,0.1,55.0,,101.1,10.0
10870,2019-03-29 22:00,-0.9,58.0,,101.1,0.0
10871,2019-03-29 23:00,-1.1,59.0,,101.1,4.0
10872,2019-03-30 00:00,-2.1,66.0,,101.11,3.0
10873,2019-03-30 01:00,-2.6,67.0,,101.1,4.0
10874,2019-03-30 02:00,-2.6,85.0,,101.06,7.0
10875,2019-03-30 03:00,-2.3,77.0,,101.03,12.0
10876,2019-03-30 04:00,-3.1,69.0,,101.01,9.0
10877,2019-03-30 05:00,-2.9,64.0,,100.94,11.0
10878,2019-03-30 06:00,-2.5,71.0,,100.92,11.0
10879,2019-03-30 07:00,-2.0,76.0,,100.9,10.0
10880,2019-03-30 08:00,-2.0,82.0,,100.83,15.0
10881,2019-03-30 09:00,-2.3,91.0,,100.67,11.0
10882,2019-03-30 10:00,-2.2,90.0,,100.59,9.0
10883,2019-03-30 11:00,-2.0,93.0,,100.43,13.0
10884,2019-03-30 12:00,-1.6,95.0,,100.26,21.0
10885,2019-03-30 13:00,-1.4,95.0,,100.12,19.0
10886,2019-03-30 14:00,-1.1,95.0,,99.97,10.0
10887,2019-03-30 15:00,-1.1,96.0,,99.82,16.0
10888,2019-03-30 16:00,-0.6,97.0,,99.66,13.0
10889,2019-03-30 17:00,0.0,97.0,,99.61,13.0
10890,2019-03-30 18:00,0.2,98.0,,99.56,10.0
10891,2019-03-30 19:00,0.4,99.0,,99.56,4.0
10892,2019-03-30 20:00,0.3,99.0,,99.59,8.0
10893,2019-03-30 21:00,0.4,99.0,,99.53,6.0
10894,2019-03-30 22:00,0.5,99.0,,99.47,7.0
10895,2019-03-30 23:00,0.4,99.0,,99.39,7.0
10896,2019-03-31 00:00,0.6,99.0,,99.3,4.0
10897,2019-03-31 01:00,0.4,99.0,,99.2,5.0
10898,2019-03-31 02:00,0.8,100.0,,99.11,5.0
10899,2019-03-31 03:00,0.5,100.0,,99.02,7.0
10900,2019-03-31 04:00,0.9,100.0,,98.93,4.0
10901,2019-03-31 05:00,0.6,100.0,,98.89,7.0
10902,2019-03-31 06:00,1.1,100.0,,98.96,7.0
10903,2019-03-31 07:00,1.3,100.0,,98.9,5.0
10904,2019-03-31 08:00,1.2,100.0,,99.03,10.0
10905,2019-03-31 09:00,1.5,99.0,,99.12,10.0
10906,2019-03-31 10:00,0.9,94.0,,99.22,19.0
10907,2019-03-31 11:00,1.1,81.0,,99.3,19.0
10908,2019-03-31 12:00,1.5,75.0,,99.39,23.0
10909,2019-03-31 13:00,2.3,66.0,,99.48,18.0
10910,2019-03-31 14:00,2.0,68.0,,99.54,16.0
10911,2019-03-31 15:00,1.5,73.0,,99.66,11.0
10912,2019-03-31 16:00,2.0,68.0,,99.73,10.0
10913,2019-03-31 17:00,1.4,72.0,,99.8,9.0
10914,2019-03-31 18:00,0.1,87.0,,99.87,8.0
10915,2019-03-31 19:00,0.2,82.0,,99.93,6.0
10916,2019-03-31 20:00,-0.1,84.0,,100.0,10.0
10917,2019-03-31 21:00,-0.3,83.0,,100.05,6.0
10918,2019-03-31 22:00,-0.3,76.0,,100.09,7.0
10919,2019-03-31 23:00,-0.8,71.0,,100.14,14.0
10920,2019-04-01 00:00,-1.8,69.0,,100.18,19.0
10921,2019-04-01 01:00,-2.9,67.0,,100.23,13.0
10922,2019-04-01 02:00,-3.9,66.0,,100.3,16.0
10923,2019-04-01 03:00,-5.0,62.0,,100.36,18.0
10924,2019-04-01 04:00,-6.3,61.0,,100.47,12.0
10925,2019-04-01 05:00,-7.2,62.0,,100.57,12.0
10926,2019-04-01 06:00,-7.8,63.0,,100.68,10.0
10927,2019-04-01 07:00,-7.5,55.0,,100.8,12.0
10928,2019-04-01 08:00,-6.5,48.0,,100.9,13.0
10929,2019-04-01 09:00,-5.1,42.0,,100.98,19.0
10930,2019-04-01 10:00,-3.8,44.0,,101.0,18.0
10931,2019-04-01 11:00,-2.6,39.0,,101.02,15.0
10932,2019-04-01 12:00,-1.4,43.0,,101.01,14.0
10933,2019-04-01 13:00,-1.2,47.0,,100.98,22.0
10934,2019-04-01 14:00,-0.4,47.0,,101.01,27.0
10935,2019-04-01 15:00,0.0,49.0,,101.04,28.0
10936,2019-04-01 16:00,0.6,46.0,,101.05,21.0
10937,2019-04-01 17:00,0.7,47.0,,101.07,18.0
10938,2019-04-01 18:00,0.4,53.0,,101.11,21.0
10939,2019-04-01 19:00,-0.3,57.0,,101.14,15.0
10940,2019-04-01 20:00,-0.7,58.0,,101.22,14.0
10941,2019-04-01 21:00,-0.5,60.0,,101.27,23.0
10942,2019-04-01 22:00,-1.1,67.0,,101.3,16.0
10943,2019-04-01 23:00,-1.6,70.0,,101.36,14.0
10944,2019-04-02 00:00,-1.9,71.0,,101.4,14.0
10945,2019-04-02 01:00,-2.6,74.0,,101.4,10.0
10946,2019-04-02 02:00,-2.9,74.0,,101.41,9.0
10947,2019-04-02 03:00,-3.9,76.0,,101.41,9.0
10948,2019-04-02 04:00,-4.2,79.0,,101.43,10.0
10949,2019-04-02 05:00,-3.8,78.0,,101.46,11.0
10950,2019-04-02 06:00,-3.8,78.0,,101.5,9.0
10951,2019-04-02 07:00,-2.6,72.0,,101.54,10.0
10952,2019-04-02 08:00,-1.3,65.0,,101.5,12.0
10953,2019-04-02 09:00,0.3,57.0,,101.48,11.0
10954,2019-04-02 10:00,1.4,53.0,,101.4,14.0
10955,2019-04-02 11:00,2.8,51.0,,101.3,7.0
10956,2019-04-02 12:00,3.5,49.0,,101.24,14.0
10957,2019-04-02 13:00,4.4,46.0,,101.16,15.0
10958,2019-04-02 14:00,5.3,45.0,,101.07,9.0
10959,2019-04-02 15:00,6.4,40.0,,101.01,13.0
10960,2019-04-02 16:00,6.5,41.0,,100.99,10.0
10961,2019-04-02 17:00,6.5,41.0,,100.95,7.0
10962,2019-04-02 18:00,6.1,40.0,,100.95,7.0
10963,2019-04-02 19:00,5.2,45.0,,100.89,8.0
10964,2019-04-02 20:00,5.0,46.0,,100.83,7.0
10965,2019-04-02 21:00,4.3,51.0,,100.8,9.0
10966,2019-04-02 22:00,4.1,52.0,,100.78,10.0
10967,2019-04-02 23:00,4.2,51.0,,100.74,10.0
10968,2019-04-03 00:00,3.9,50.0,,100.64,9.0
10969,2019-04-03 01:00,3.7,52.0,,100.57,8.0
10970,2019-04-03 02:00,3.3,55.0,,100.5,10.0
10971,2019-04-03 03:00,3.3,57.0,,100.47,13.0
10972,2019-04-03 04:00,3.0,59.0,,100.41,11.0
10973,2019-04-03 05:00,2.5,63.0,,100.35,7.0
10974,2019-04-03 06:00,2.5,62.0,,100.25,12.0
10975,2019-04-03 07:00,2.8,60.0,,100.15,9.0
10976,2019-04-03 08:00,2.9,66.0,,100.05,6.0
10977,2019-04-03 09:00,2.8,63.0,,99.94,4.0
10978,2019-04-03 10:00,4.1,57.0,,99.83,3.0
10979,2019-04-03 11:00,5.8,49.0,,99.69,8.0
10980,2019-04-03 12:00,4.7,68.0,,99.7,26.0
10981,2019-04-03 13:00,4.6,75.0,,99.7,19.0
10982,2019-04-03 14:00,6.6,40.0,,99.66,28.0
10983,2019-04-03 15:00,6.4,36.0,,99.74,28.0
10984,2019-04-03 16:00,5.9,36.0,,99.81,28.0
10985,2019-04-03 17:00,5.4,35.0,,99.91,27.0
10986,2019-04-03 18:00,3.9,44.0,,100.09,25.0
10987,2019-04-03 19:00,2.7,45.0,,100.2,23.0
10988,2019-04-03 20:00,1.9,49.0,,100.36,17.0
10989,2019-04-03 21:00,0.1,70.0,,100.55,30.0
10990,2019-04-03 22:00,0.2,63.0,,100.58,30.0
10991,2019-04-03 23:00,-1.3,76.0,,100.64,23.0
10992,2019-04-04 00:00,-1.3,71.0,,100.74,21.0
10993,2019-04-04 01:00,-1.3,58.0,,100.8,20.0
10994,2019-04-04 02:00,-2.2,66.0,,100.9,17.0
10995,2019-04-04 03:00,-2.7,66.0,,101.02,18.0
10996,2019-04-04 04:00,-3.0,60.0,,101.09,12.0
10997,2019-04-04 05:00,-3.5,52.0,,101.2,12.0
10998,2019-04-04 06:00,-4.1,45.0,,101.32,21.0
10999,2019-04-04 07:00,-3.7,42.0,,101.41,21.0
11000,2019-04-04 08:00,-3.5,38.0,,101.5,16.0
11001,2019-04-04 09:00,-2.7,35.0,,101.56,16.0
11002,2019-04-04 10:00,-1.8,34.0,,101.62,12.0
11003,2019-04-04 11:00,-1.2,31.0,,101.67,27.0
11004,2019-04-04 12:00,-0.4,32.0,,101.7,26.0
11005,2019-04-04 13:00,0.3,31.0,,101.71,22.0
11006,2019-04-04 14:00,0.2,34.0,,101.72,21.0
11007,2019-04-04 15:00,0.7,32.0,,101.74,18.0
11008,2019-04-04 16:00,0.8,29.0,,101.8,27.0
11009,2019-04-04 17:00,0.7,32.0,,101.87,12.0
11010,2019-04-04 18:00,0.0,31.0,,101.97,20.0
11011,2019-04-04 19:00,-1.0,35.0,,102.04,10.0
11012,2019-04-04 20:00,-1.7,37.0,,102.14,9.0
11013,2019-04-04 21:00,-2.2,38.0,,102.25,9.0
11014,2019-04-04 22:00,-3.0,41.0,,102.31,8.0
11015,2019-04-04 23:00,-3.5,41.0,,102.27,6.0
11016,2019-04-05 00:00,-4.4,44.0,,102.26,5.0
11017,2019-04-05 01:00,-4.9,46.0,,102.25,0.0
11018,2019-04-05 02:00,-5.7,49.0,,102.21,3.0
11019,2019-04-05 03:00,-7.7,54.0,,102.21,5.0
11020,2019-04-05 04:00,-9.5,65.0,,102.2,0.0
11021,2019-04-05 05:00,-10.3,74.0,,102.23,4.0
11022,2019-04-05 06:00,-10.1,73.0,,102.28,0.0
11023,2019-04-05 07:00,-8.0,67.0,,102.29,3.0
11024,2019-04-05 08:00,-4.9,54.0,,102.27,4.0
11025,2019-04-05 09:00,-1.9,46.0,,102.21,5.0
11026,2019-04-05 10:00,-1.0,39.0,,102.14,11.0
11027,2019-04-05 11:00,0.0,38.0,,102.07,13.0
11028,2019-04-05 12:00,0.4,36.0,,101.98,10.0
11029,2019-04-05 13:00,1.2,40.0,,101.85,13.0
11030,2019-04-05 14:00,1.9,35.0,,101.74,10.0
11031,2019-04-05 15:00,2.5,36.0,,101.55,8.0
11032,2019-04-05 16:00,2.6,41.0,,101.42,9.0
11033,2019-04-05 17:00,2.7,39.0,,101.34,8.0
11034,2019-04-05 18:00,2.7,44.0,,101.24,5.0
11035,2019-04-05 19:00,1.5,71.0,,101.17,7.0
11036,2019-04-05 20:00,0.7,84.0,,101.14,7.0
11037,2019-04-05 21:00,-0.1,96.0,,101.06,4.0
11038,2019-04-05 22:00,-0.2,98.0,,100.98,0.0
11039,2019-04-05 23:00,-0.3,99.0,,100.94,0.0
11040,2019-04-06 00:00,-0.3,99.0,,100.9,0.0
11041,2019-04-06 01:00,-0.3,99.0,,100.87,3.0
11042,2019-04-06 02:00,0.1,99.0,,100.82,7.0
11043,2019-04-06 03:00,0.2,99.0,,100.8,8.0
11044,2019-04-06 04:00,0.3,100.0,,100.8,10.0
11045,2019-04-06 05:00,0.3,99.0,,100.83,13.0
11046,2019-04-06 06:00,0.4,98.0,,100.87,8.0
11047,2019-04-06 07:00,0.6,97.0,,100.94,8.0
11048,2019-04-06 08:00,1.0,95.0,,101.0,10.0
11049,2019-04-06 09:00,1.5,93.0,,101.0,9.0
11050,2019-04-06 10:00,2.3,89.0,,100.99,11.0
11051,2019-04-06 11:00,3.2,85.0,,101.02,18.0
11052,2019-04-06 12:00,4.1,80.0,,101.02,21.0
11053,2019-04-06 13:00,4.3,76.0,,101.07,18.0
11054,2019-04-06 14:00,5.0,72.0,,101.06,15.0
11055,2019-04-06 15:00,5.5,71.0,,101.06,15.0
11056,2019-04-06 16:00,5.8,71.0,,101.09,9.0
11057,2019-04-06 17:00,5.9,71.0,,101.12,14.0
11058,2019-04-06 18:00,5.7,71.0,,101.13,11.0
11059,2019-04-06 19:00,4.7,75.0,,101.11,10.0
11060,2019-04-06 20:00,3.3,82.0,,101.16,6.0
11061,2019-04-06 21:00,1.5,90.0,,101.18,5.0
11062,2019-04-06 22:00,1.7,88.0,,101.18,5.0
11063,2019-04-06 23:00,3.2,84.0,,101.17,5.0
11064,2019-04-07 00:00,2.2,88.0,,101.2,0.0
11065,2019-04-07 01:00,4.2,73.0,,101.23,7.0
11066,2019-04-07 02:00,2.6,82.0,,101.29,7.0
11067,2019-04-07 03:00,3.0,79.0,,101.29,6.0
11068,2019-04-07 04:00,0.6,92.0,,101.3,5.0
11069,2019-04-07 05:00,1.8,84.0,,101.32,5.0
11070,2019-04-07 06:00,2.2,83.0,,101.36,7.0
11071,2019-04-07 07:00,2.5,81.0,,101.41,7.0
11072,2019-04-07 08:00,3.4,77.0,,101.41,5.0
11073,2019-04-07 09:00,4.5,71.0,,101.43,8.0
11074,2019-04-07 10:00,6.0,65.0,,101.44,9.0
11075,2019-04-07 11:00,7.5,60.0,,101.44,13.0
11076,2019-04-07 12:00,8.0,58.0,,101.37,13.0
11077,2019-04-07 13:00,7.6,60.0,,101.29,10.0
11078,2019-04-07 14:00,7.7,59.0,,101.23,12.0
11079,2019-04-07 15:00,7.7,59.0,,101.17,11.0
11080,2019-04-07 16:00,7.4,60.0,,101.11,9.0
11081,2019-04-07 17:00,6.7,64.0,,101.1,6.0
11082,2019-04-07 18:00,5.9,67.0,,101.07,4.0
11083,2019-04-07 19:00,5.5,70.0,,101.08,0.0
11084,2019-04-07 20:00,5.0,74.0,,101.12,4.0
11085,2019-04-07 21:00,4.2,82.0,,101.11,9.0
11086,2019-04-07 22:00,3.6,84.0,,101.04,8.0
11087,2019-04-07 23:00,2.2,77.0,,101.03,18.0
11088,2019-04-08 00:00,1.1,69.0,,101.0,19.0
11089,2019-04-08 01:00,0.4,65.0,,100.98,17.0
11090,2019-04-08 02:00,-0.5,83.0,,100.88,24.0
11091,2019-04-08 03:00,-1.0,92.0,,100.78,18.0
11092,2019-04-08 04:00,-1.6,93.0,,100.66,18.0
11093,2019-04-08 05:00,-2.1,91.0,,100.52,20.0
11094,2019-04-08 06:00,-2.3,92.0,,100.45,23.0
11095,2019-04-08 07:00,-2.6,92.0,,100.31,26.0
11096,2019-04-08 08:00,-2.5,94.0,,100.19,26.0
11097,2019-04-08 09:00,-2.0,94.0,,100.07,28.0
11098,2019-04-08 10:00,-1.9,95.0,,99.88,25.0
11099,2019-04-08 11:00,-1.5,96.0,,99.74,24.0
11100,2019-04-08 12:00,-1.0,95.0,,99.68,15.0
11101,2019-04-08 13:00,-1.3,94.0,,99.55,18.0
11102,2019-04-08 14:00,-1.5,94.0,,99.54,19.0
11103,2019-04-08 15:00,-1.4,96.0,,99.51,13.0
11104,2019-04-08 16:00,-1.3,96.0,,99.57,18.0
11105,2019-04-08 17:00,-1.4,95.0,,99.61,12.0
11106,2019-04-08 18:00,-1.5,96.0,,99.78,15.0
11107,2019-04-08 19:00,-1.7,96.0,,99.91,8.0
11108,2019-04-08 20:00,-1.4,93.0,,99.97,6.0
11109,2019-04-08 21:00,-1.4,86.0,,100.13,9.0
11110,2019-04-08 22:00,-1.7,85.0,,100.06,14.0
11111,2019-04-08 23:00,-2.3,87.0,,100.05,10.0
11112,2019-04-09 00:00,-2.5,89.0,,100.08,4.0
11113,2019-04-09 01:00,-2.9,89.0,,100.09,9.0
11114,2019-04-09 02:00,-3.0,89.0,,100.11,9.0
11115,2019-04-09 03:00,-3.0,90.0,,100.09,8.0
11116,2019-04-09 04:00,-3.2,90.0,,100.0,10.0
11117,2019-04-09 05:00,-3.4,91.0,,99.95,8.0
11118,2019-04-09 06:00,-3.3,91.0,,99.93,8.0
11119,2019-04-09 07:00,-3.3,93.0,,99.73,13.0
11120,2019-04-09 08:00,-3.2,92.0,,99.68,15.0
11121,2019-04-09 09:00,-3.1,93.0,,99.6,16.0
11122,2019-04-09 10:00,-2.8,93.0,,99.53,14.0
11123,2019-04-09 11:00,-2.6,94.0,,99.39,14.0
11124,2019-04-09 12:00,-2.9,95.0,,99.23,14.0
11125,2019-04-09 13:00,-2.6,96.0,,99.15,16.0
11126,2019-04-09 14:00,-1.8,93.0,,98.99,23.0
11127,2019-04-09 15:00,-1.7,95.0,,98.99,15.0
11128,2019-04-09 16:00,-1.7,95.0,,99.1,17.0
11129,2019-04-09 17:00,-1.6,96.0,,99.18,14.0
11130,2019-04-09 18:00,-1.3,90.0,,99.29,12.0
11131,2019-04-09 19:00,-1.3,88.0,,99.44,11.0
11132,2019-04-09 20:00,-1.6,94.0,,99.55,7.0
11133,2019-04-09 21:00,-1.7,92.0,,99.59,8.0
11134,2019-04-09 22:00,-1.7,89.0,,99.64,5.0
11135,2019-04-09 23:00,-2.0,92.0,,99.71,8.0
11136,2019-04-10 00:00,-2.0,90.0,,99.73,4.0
11137,2019-04-10 01:00,-2.4,93.0,,99.73,6.0
11138,2019-04-10 02:00,-2.6,89.0,,99.74,5.0
11139,2019-04-10 03:00,-3.3,87.0,,99.8,8.0
11140,2019-04-10 04:00,-5.1,92.0,,99.89,0.0
11141,2019-04-10 05:00,-5.9,95.0,,99.95,5.0
11142,2019-04-10 06:00,-7.0,91.0,,100.04,0.0
11143,2019-04-10 07:00,-5.4,95.0,,100.16,3.0
11144,2019-04-10 08:00,-2.8,85.0,,100.19,0.0
11145,2019-04-10 09:00,-0.8,77.0,,100.25,11.0
11146,2019-04-10 10:00,0.5,72.0,,100.29,5.0
11147,2019-04-10 11:00,1.0,78.0,,100.31,9.0
11148,2019-04-10 12:00,2.1,72.0,,100.31,13.0
11149,2019-04-10 13:00,2.3,68.0,,100.35,16.0
11150,2019-04-10 14:00,3.1,63.0,,100.39,13.0
11151,2019-04-10 15:00,3.8,61.0,,100.4,8.0
11152,2019-04-10 16:00,3.9,53.0,,100.44,14.0
11153,2019-04-10 17:00,3.6,49.0,,100.5,9.0
11154,2019-04-10 18:00,2.6,52.0,,100.56,11.0
11155,2019-04-10 19:00,1.3,59.0,,100.63,7.0
11156,2019-04-10 20:00,0.0,67.0,,100.73,7.0
11157,2019-04-10 21:00,-0.7,73.0,,100.8,5.0
11158,2019-04-10 22:00,-1.8,78.0,,100.85,11.0
11159,2019-04-10 23:00,-2.2,81.0,,100.95,9.0
11160,2019-04-11 00:00,-2.7,84.0,,100.99,10.0
11161,2019-04-11 01:00,-4.2,88.0,,101.03,7.0
11162,2019-04-11 02:00,-3.6,76.0,,101.06,8.0
11163,2019-04-11 03:00,-4.9,80.0,,101.16,7.0
11164,2019-04-11 04:00,-3.4,69.0,,101.23,14.0
11165,2019-04-11 05:00,-3.5,71.0,,101.29,11.0
11166,2019-04-11 06:00,-3.2,68.0,,101.36,18.0
11167,2019-04-11 07:00,-2.0,64.0,,101.45,17.0
11168,2019-04-11 08:00,-0.4,56.0,,101.48,13.0
11169,2019-04-11 09:00,1.2,46.0,,101.46,16.0
11170,2019-04-11 10:00,2.1,50.0,,101.47,9.0
11171,2019-04-11 11:00,2.6,49.0,,101.47,14.0
11172,2019-04-11 12:00,2.6,51.0,,101.48,14.0
11173,2019-04-11 13:00,3.3,50.0,,101.45,15.0
11174,2019-04-11 14:00,3.8,51.0,,101.4,13.0
11175,2019-04-11 15:00,4.3,49.0,,101.46,16.0
11176,2019-04-11 16:00,4.2,52.0,,101.44,17.0
11177,2019-04-11 17:00,3.7,55.0,,101.46,10.0
11178,2019-04-11 18:00,3.3,56.0,,101.47,6.0
11179,2019-04-11 19:00,2.5,58.0,,101.5,7.0
11180,2019-04-11 20:00,1.9,61.0,,101.51,4.0
11181,2019-04-11 21:00,0.1,68.0,,101.53,0.0
11182,2019-04-11 22:00,-0.7,71.0,,101.49,3.0
11183,2019-04-11 23:00,-0.4,72.0,,101.54,0.0
11184,2019-04-12 00:00,0.2,74.0,,101.5,4.0
11185,2019-04-12 01:00,0.0,83.0,,101.49,6.0
11186,2019-04-12 02:00,0.7,76.0,,101.46,10.0
11187,2019-04-12 03:00,0.5,77.0,,101.47,5.0
11188,2019-04-12 04:00,0.3,82.0,,101.39,6.0
11189,2019-04-12 05:00,0.3,79.0,,101.32,8.0
11190,2019-04-12 06:00,0.6,78.0,,101.28,9.0
11191,2019-04-12 07:00,0.9,76.0,,101.29,10.0
11192,2019-04-12 08:00,1.8,72.0,,101.24,14.0
11193,2019-04-12 09:00,2.4,69.0,,101.15,12.0
11194,2019-04-12 10:00,2.9,69.0,,101.05,14.0
11195,2019-04-12 11:00,4.1,66.0,,100.96,11.0
11196,2019-04-12 12:00,4.1,65.0,,100.89,16.0
11197,2019-04-12 13:00,5.1,60.0,,100.73,16.0
11198,2019-04-12 14:00,6.0,58.0,,100.59,14.0
11199,2019-04-12 15:00,7.0,53.0,,100.48,12.0
